cohort,surface,lane,design_id,case_id,effort,treatment,repetition,run_id,pair_id,model,objective_success,success_basis,format_pass,human_accepted,status,input_tokens,output_tokens,reasoning_tokens,nonreasoning_tokens,total_tokens,cache_read_tokens,cache_write_tokens,reference_cost_usd,cache_neutral_cost_usd,elapsed_seconds,calls,missing_usage_calls,provider_seconds,first_request_input_tokens,maximum_request_input_tokens,requests_above_272000_input_tokens,known_input_tokens,known_output_tokens,known_total_tokens,known_reference_cost_usd,grading_amendment,review_disputed,full_input_observed,recorded_objective_success,adjudicated,phase_success,physical_attempts,retry_inclusive_input_tokens,retry_inclusive_output_tokens,retry_inclusive_reasoning_tokens,retry_inclusive_nonreasoning_tokens,retry_inclusive_total_tokens,retry_inclusive_cache_read_tokens,retry_inclusive_cache_write_tokens,retry_inclusive_reference_cost_usd,retry_inclusive_cache_neutral_cost_usd,retry_inclusive_elapsed_seconds,retry_inclusive_calls,retry_inclusive_known_reference_cost_usd,tool_calls,public_test_calls
campaign-v4,Responses API workflows,vision,VIS01,VIS01,high,clean,1,vision-VIS01-high-clean-r1-sol,vision-VIS01-high-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,1888,179,68,111,2067,0,1885,0.013017,0.011132,3.0839174590073526,1,0,3.0469430000084685,1888,1888,0,1888,179,2067,0.013017,,,,True,False,[true],1,1888,179,68,111,2067,0,1885,0.013017,0.011132,3.0839174590073526,1,0.013017,0,0
campaign-v4,Responses API workflows,vision,VIS01,VIS01,high,clean,1,vision-VIS01-high-clean-r1-astra,vision-VIS01-high-clean-r1,astra-early-access,True,objective workflow,,,completed,1888,144,33,111,2032,0,1885,0.012317,0.010432,4.0293113329971675,1,0,3.99071220800397,1888,1888,0,1888,144,2032,0.012317,,,,True,False,[true],1,1888,144,33,111,2032,0,1885,0.012317,0.010432,4.0293113329971675,1,0.012317,0,0
campaign-v4,Responses API workflows,vision,VIS01,VIS01,high,clean,2,vision-VIS01-high-clean-r2-sol,vision-VIS01-high-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,1888,174,63,111,2062,1885,0,0.004246,0.011032,2.6249839590018382,1,0,2.569248667001375,1888,1888,0,1888,174,2062,0.004246,,,,True,False,[true],1,1888,174,63,111,2062,1885,0,0.004246,0.011032,2.6249839590018382,1,0.004246,0,0
campaign-v4,Responses API workflows,vision,VIS01,VIS01,high,clean,2,vision-VIS01-high-clean-r2-astra,vision-VIS01-high-clean-r2,astra-early-access,True,objective workflow,,,completed,1888,149,34,115,2037,1885,0,0.003746,0.010532,4.742173416001606,1,0,4.700331125000957,1888,1888,0,1888,149,2037,0.003746,,,,True,False,[true],1,1888,149,34,115,2037,1885,0,0.003746,0.010532,4.742173416001606,1,0.003746,0,0
campaign-v4,Responses API workflows,vision,VIS01,VIS01,medium,clean,1,vision-VIS01-medium-clean-r1-sol,vision-VIS01-medium-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,1888,164,54,110,2052,0,1885,0.012717,0.010832,3.663036124999053,1,0,3.627348208989133,1888,1888,0,1888,164,2052,0.012717,,,,True,False,[true],1,1888,164,54,110,2052,0,1885,0.012717,0.010832,3.663036124999053,1,0.012717,0,0
campaign-v4,Responses API workflows,vision,VIS01,VIS01,medium,clean,1,vision-VIS01-medium-clean-r1-astra,vision-VIS01-medium-clean-r1,astra-early-access,True,objective workflow,,,completed,1888,115,0,115,2003,0,1885,0.011737,0.009852,3.9428990419983165,1,0,3.9117652919958346,1888,1888,0,1888,115,2003,0.011737,,,,True,False,[true],1,1888,115,0,115,2003,0,1885,0.011737,0.009852,3.9428990419983165,1,0.011737,0,0
campaign-v4,Responses API workflows,vision,VIS01,VIS01,medium,clean,2,vision-VIS01-medium-clean-r2-sol,vision-VIS01-medium-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,1888,120,0,120,2008,1885,0,0.003166,0.009952,2.5494398750015534,1,0,2.5075190830102656,1888,1888,0,1888,120,2008,0.003166,,,,True,False,[true],1,1888,120,0,120,2008,1885,0,0.003166,0.009952,2.5494398750015534,1,0.003166,0,0
campaign-v4,Responses API workflows,vision,VIS01,VIS01,medium,clean,2,vision-VIS01-medium-clean-r2-astra,vision-VIS01-medium-clean-r2,astra-early-access,True,objective workflow,,,completed,1888,113,0,113,2001,1885,0,0.003026,0.009812,4.618216582995956,1,0,4.566235625010449,1888,1888,0,1888,113,2001,0.003026,,,,True,False,[true],1,1888,113,0,113,2001,1885,0,0.003026,0.009812,4.618216582995956,1,0.003026,0,0
campaign-v4,Responses API workflows,vision,VIS02,VIS02,high,clean,1,vision-VIS02-high-clean-r1-sol,vision-VIS02-high-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,1940,404,210,194,2344,0,1937,0.017777,0.01584,5.4713338339934126,1,0,5.4278017500037095,1940,1940,0,1940,404,2344,0.017777,,,,True,False,[true],1,1940,404,210,194,2344,0,1937,0.017777,0.01584,5.4713338339934126,1,0.017777,0,0
campaign-v4,Responses API workflows,vision,VIS02,VIS02,high,clean,1,vision-VIS02-high-clean-r1-astra,vision-VIS02-high-clean-r1,astra-early-access,True,objective workflow,,,completed,1940,331,116,215,2271,0,1937,0.016317,0.01438,8.384325457998784,1,0,8.327291041990975,1940,1940,0,1940,331,2271,0.016317,,,,True,False,[true],1,1940,331,116,215,2271,0,1937,0.016317,0.01438,8.384325457998784,1,0.016317,0,0
campaign-v4,Responses API workflows,vision,VIS02,VIS02,high,clean,2,vision-VIS02-high-clean-r2-sol,vision-VIS02-high-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,1940,423,220,203,2363,0,1937,0.018157,0.01622,5.7144180000032065,1,0,5.688947791990358,1940,1940,0,1940,423,2363,0.018157,,,,True,False,[true],1,1940,423,220,203,2363,0,1937,0.018157,0.01622,5.7144180000032065,1,0.018157,0,0
campaign-v4,Responses API workflows,vision,VIS02,VIS02,high,clean,2,vision-VIS02-high-clean-r2-astra,vision-VIS02-high-clean-r2,astra-early-access,True,objective workflow,,,completed,1940,391,160,231,2331,0,1937,0.017517,0.01558,9.143088666998665,1,0,9.128531458991347,1940,1940,0,1940,391,2331,0.017517,,,,True,False,[true],1,1940,391,160,231,2331,0,1937,0.017517,0.01558,9.143088666998665,1,0.017517,0,0
campaign-v4,Responses API workflows,vision,VIS02,VIS02,medium,clean,1,vision-VIS02-medium-clean-r1-sol,vision-VIS02-medium-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,1940,409,212,197,2349,0,1937,0.017877,0.01594,8.156048165998072,1,0,8.138756000000285,1940,1940,0,1940,409,2349,0.017877,,,,True,False,[true],1,1940,409,212,197,2349,0,1937,0.017877,0.01594,8.156048165998072,1,0.017877,0,0
campaign-v4,Responses API workflows,vision,VIS02,VIS02,medium,clean,1,vision-VIS02-medium-clean-r1-astra,vision-VIS02-medium-clean-r1,astra-early-access,True,objective workflow,,,completed,1940,268,67,201,2208,0,1937,0.015057,0.01312,6.409341749997111,1,0,6.38170345799881,1940,1940,0,1940,268,2208,0.015057,,,,True,False,[true],1,1940,268,67,201,2208,0,1937,0.015057,0.01312,6.409341749997111,1,0.015057,0,0
campaign-v4,Responses API workflows,vision,VIS02,VIS02,medium,clean,2,vision-VIS02-medium-clean-r2-sol,vision-VIS02-medium-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,1940,353,172,181,2293,1937,0,0.0078468,0.01482,5.055477791989688,1,0,5.019585000001825,1940,1940,0,1940,353,2293,0.0078468,,,,True,False,[true],1,1940,353,172,181,2293,1937,0,0.0078468,0.01482,5.055477791989688,1,0.0078468,0,0
campaign-v4,Responses API workflows,vision,VIS02,VIS02,medium,clean,2,vision-VIS02-medium-clean-r2-astra,vision-VIS02-medium-clean-r2,astra-early-access,True,objective workflow,,,completed,1940,308,79,229,2248,1937,0,0.0069468,0.01392,7.397265499996138,1,0,7.372822749995976,1940,1940,0,1940,308,2248,0.0069468,,,,True,False,[true],1,1940,308,79,229,2248,1937,0,0.0069468,0.01392,7.397265499996138,1,0.0069468,0,0
campaign-v4,Responses API workflows,vision,VIS03,VIS03,high,clean,1,vision-VIS03-high-clean-r1-sol,vision-VIS03-high-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,1931,266,116,150,2197,0,1928,0.014972,0.013044,4.888515875005396,1,0,4.825705791998189,1931,1931,0,1931,266,2197,0.014972,,,,True,False,[true],1,1931,266,116,150,2197,0,1928,0.014972,0.013044,4.888515875005396,1,0.014972,0,0
campaign-v4,Responses API workflows,vision,VIS03,VIS03,high,clean,1,vision-VIS03-high-clean-r1-astra,vision-VIS03-high-clean-r1,astra-early-access,True,objective workflow,,,completed,1931,253,85,168,2184,0,1928,0.014712,0.012784,6.274588875006884,1,0,6.235500583003159,1931,1931,0,1931,253,2184,0.014712,,,,True,False,[true],1,1931,253,85,168,2184,0,1928,0.014712,0.012784,6.274588875006884,1,0.014712,0,0
campaign-v4,Responses API workflows,vision,VIS03,VIS03,high,clean,2,vision-VIS03-high-clean-r2-sol,vision-VIS03-high-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,1931,261,112,149,2192,0,1928,0.014872,0.012944,6.641368292010156,1,0,6.635110707997228,1931,1931,0,1931,261,2192,0.014872,,,,True,False,[true],1,1931,261,112,149,2192,0,1928,0.014872,0.012944,6.641368292010156,1,0.014872,0,0
campaign-v4,Responses API workflows,vision,VIS03,VIS03,high,clean,2,vision-VIS03-high-clean-r2-astra,vision-VIS03-high-clean-r2,astra-early-access,True,objective workflow,,,completed,1931,263,77,186,2194,0,1928,0.014912,0.012984,6.571016458998201,1,0,6.564359125011833,1931,1931,0,1931,263,2194,0.014912,,,,True,False,[true],1,1931,263,77,186,2194,0,1928,0.014912,0.012984,6.571016458998201,1,0.014912,0,0
campaign-v4,Responses API workflows,vision,VIS03,VIS03,medium,clean,1,vision-VIS03-medium-clean-r1-sol,vision-VIS03-medium-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,1931,271,111,160,2202,0,1928,0.015072,0.013144,4.863809874994331,1,0,4.823549499997171,1931,1931,0,1931,271,2202,0.015072,,,,True,False,[true],1,1931,271,111,160,2202,0,1928,0.015072,0.013144,4.863809874994331,1,0.015072,0,0
campaign-v4,Responses API workflows,vision,VIS03,VIS03,medium,clean,1,vision-VIS03-medium-clean-r1-astra,vision-VIS03-medium-clean-r1,astra-early-access,True,objective workflow,,,completed,1931,159,0,159,2090,0,1928,0.012832,0.010904,4.647072457999457,1,0,4.599861750000855,1931,1931,0,1931,159,2090,0.012832,,,,True,False,[true],1,1931,159,0,159,2090,0,1928,0.012832,0.010904,4.647072457999457,1,0.012832,0,0
campaign-v4,Responses API workflows,vision,VIS03,VIS03,medium,clean,2,vision-VIS03-medium-clean-r2-sol,vision-VIS03-medium-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,1931,257,89,168,2188,1928,0,0.0059232,0.012864,3.952244250001968,1,0,3.895024375000503,1931,1931,0,1931,257,2188,0.0059232,,,,True,False,[true],1,1931,257,89,168,2188,1928,0,0.0059232,0.012864,3.952244250001968,1,0.0059232,0,0
campaign-v4,Responses API workflows,vision,VIS03,VIS03,medium,clean,2,vision-VIS03-medium-clean-r2-astra,vision-VIS03-medium-clean-r2,astra-early-access,True,objective workflow,,,completed,1931,159,0,159,2090,1928,0,0.0039632,0.010904,4.996626915992238,1,0,4.9555886250018375,1931,1931,0,1931,159,2090,0.0039632,,,,True,False,[true],1,1931,159,0,159,2090,1928,0,0.0039632,0.010904,4.996626915992238,1,0.0039632,0,0
campaign-v4,Responses API workflows,vision,VIS04,VIS04,high,clean,1,vision-VIS04-high-clean-r1-sol,vision-VIS04-high-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,1917,412,258,154,2329,0,1914,0.017822,0.015908,7.537111957994057,1,0,7.513533458986785,1917,1917,0,1917,412,2329,0.017822,,,,True,False,[true],1,1917,412,258,154,2329,0,1914,0.017822,0.015908,7.537111957994057,1,0.017822,0,0
campaign-v4,Responses API workflows,vision,VIS04,VIS04,high,clean,1,vision-VIS04-high-clean-r1-astra,vision-VIS04-high-clean-r1,astra-early-access,True,objective workflow,,,completed,1917,270,120,150,2187,0,1914,0.014982,0.013068,6.296709917005501,1,0,6.263631042005727,1917,1917,0,1917,270,2187,0.014982,,,,True,False,[true],1,1917,270,120,150,2187,0,1914,0.014982,0.013068,6.296709917005501,1,0.014982,0,0
campaign-v4,Responses API workflows,vision,VIS04,VIS04,high,clean,2,vision-VIS04-high-clean-r2-sol,vision-VIS04-high-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,1917,405,246,159,2322,1914,0,0.0088776,0.015768,5.923233166002319,1,0,5.891895875000046,1917,1917,0,1917,405,2322,0.0088776,,,,True,False,[true],1,1917,405,246,159,2322,1914,0,0.0088776,0.015768,5.923233166002319,1,0.0088776,0,0
campaign-v4,Responses API workflows,vision,VIS04,VIS04,high,clean,2,vision-VIS04-high-clean-r2-astra,vision-VIS04-high-clean-r2,astra-early-access,True,objective workflow,,,completed,1917,264,105,159,2181,1914,0,0.0060576,0.012948,6.611727708004764,1,0,6.588394749996951,1917,1917,0,1917,264,2181,0.0060576,,,,True,False,[true],1,1917,264,105,159,2181,1914,0,0.0060576,0.012948,6.611727708004764,1,0.0060576,0,0
campaign-v4,Responses API workflows,vision,VIS04,VIS04,medium,clean,1,vision-VIS04-medium-clean-r1-sol,vision-VIS04-medium-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,1917,384,236,148,2301,1914,0,0.0084576,0.015348,6.956655333007802,1,0,6.942124792010873,1917,1917,0,1917,384,2301,0.0084576,,,,True,False,[true],1,1917,384,236,148,2301,1914,0,0.0084576,0.015348,6.956655333007802,1,0.0084576,0,0
campaign-v4,Responses API workflows,vision,VIS04,VIS04,medium,clean,1,vision-VIS04-medium-clean-r1-astra,vision-VIS04-medium-clean-r1,astra-early-access,True,objective workflow,,,completed,1917,203,49,154,2120,1914,0,0.0048376,0.011728,5.170194459002232,1,0,5.14863370799867,1917,1917,0,1917,203,2120,0.0048376,,,,True,False,[true],1,1917,203,49,154,2120,1914,0,0.0048376,0.011728,5.170194459002232,1,0.0048376,0,0
campaign-v4,Responses API workflows,vision,VIS04,VIS04,medium,clean,2,vision-VIS04-medium-clean-r2-sol,vision-VIS04-medium-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,1917,377,199,178,2294,0,1914,0.017122,0.015208,10.976465333005763,1,0,10.96337295799458,1917,1917,0,1917,377,2294,0.017122,,,,True,False,[true],1,1917,377,199,178,2294,0,1914,0.017122,0.015208,10.976465333005763,1,0.017122,0,0
campaign-v4,Responses API workflows,vision,VIS04,VIS04,medium,clean,2,vision-VIS04-medium-clean-r2-astra,vision-VIS04-medium-clean-r2,astra-early-access,True,objective workflow,,,completed,1917,214,56,158,2131,0,1914,0.013862,0.011948,5.814124083990464,1,0,5.801926250001998,1917,1917,0,1917,214,2131,0.013862,,,,True,False,[true],1,1917,214,56,158,2131,0,1914,0.013862,0.011948,5.814124083990464,1,0.013862,0,0
campaign-v4,Responses API workflows,vision,VIS05,VIS05,high,clean,1,vision-VIS05-high-clean-r1-sol,vision-VIS05-high-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,1892,238,88,150,2130,1889,0,0.0055276,0.012328,3.301829333999194,1,0,3.2504465840029297,1892,1892,0,1892,238,2130,0.0055276,,,,True,False,[true],1,1892,238,88,150,2130,1889,0,0.0055276,0.012328,3.301829333999194,1,0.0055276,0,0
campaign-v4,Responses API workflows,vision,VIS05,VIS05,high,clean,1,vision-VIS05-high-clean-r1-astra,vision-VIS05-high-clean-r1,astra-early-access,True,objective workflow,,,completed,1892,226,60,166,2118,1889,0,0.0052876,0.012088,5.837107292012661,1,0,5.801561665997724,1892,1892,0,1892,226,2118,0.0052876,,,,True,False,[true],1,1892,226,60,166,2118,1889,0,0.0052876,0.012088,5.837107292012661,1,0.0052876,0,0
campaign-v4,Responses API workflows,vision,VIS05,VIS05,high,clean,2,vision-VIS05-high-clean-r2-sol,vision-VIS05-high-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,1892,222,73,149,2114,0,1889,0.013897,0.012008,3.2937364999961574,1,0,3.2697755840054015,1892,1892,0,1892,222,2114,0.013897,,,,True,False,[true],1,1892,222,73,149,2114,0,1889,0.013897,0.012008,3.2937364999961574,1,0.013897,0,0
campaign-v4,Responses API workflows,vision,VIS05,VIS05,high,clean,2,vision-VIS05-high-clean-r2-astra,vision-VIS05-high-clean-r2,astra-early-access,True,objective workflow,,,completed,1892,214,48,166,2106,0,1889,0.013737,0.011848,5.275054416997591,1,0,5.240105624994612,1892,1892,0,1892,214,2106,0.013737,,,,True,False,[true],1,1892,214,48,166,2106,0,1889,0.013737,0.011848,5.275054416997591,1,0.013737,0,0
campaign-v4,Responses API workflows,vision,VIS05,VIS05,medium,clean,1,vision-VIS05-medium-clean-r1-sol,vision-VIS05-medium-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,1892,206,55,151,2098,1889,0,0.0048876,0.011688,2.290501541996491,1,0,2.2838916670007166,1892,1892,0,1892,206,2098,0.0048876,,,,True,False,[true],1,1892,206,55,151,2098,1889,0,0.0048876,0.011688,2.290501541996491,1,0.0048876,0,0
campaign-v4,Responses API workflows,vision,VIS05,VIS05,medium,clean,1,vision-VIS05-medium-clean-r1-astra,vision-VIS05-medium-clean-r1,astra-early-access,True,objective workflow,,,completed,1892,156,0,156,2048,0,1889,0.012577,0.010688,5.130811957991682,1,0,5.120417375001125,1892,1892,0,1892,156,2048,0.012577,,,,True,False,[true],1,1892,156,0,156,2048,0,1889,0.012577,0.010688,5.130811957991682,1,0.012577,0,0
campaign-v4,Responses API workflows,vision,VIS05,VIS05,medium,clean,2,vision-VIS05-medium-clean-r2-sol,vision-VIS05-medium-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,1892,209,60,149,2101,0,1889,0.013637,0.011748,3.0997182080027414,1,0,3.0920758330030367,1892,1892,0,1892,209,2101,0.013637,,,,True,False,[true],1,1892,209,60,149,2101,0,1889,0.013637,0.011748,3.0997182080027414,1,0.013637,0,0
campaign-v4,Responses API workflows,vision,VIS05,VIS05,medium,clean,2,vision-VIS05-medium-clean-r2-astra,vision-VIS05-medium-clean-r2,astra-early-access,True,objective workflow,,,completed,1892,158,0,158,2050,1889,0,0.0039276,0.010728,4.566752500002622,1,0,4.563105292007094,1892,1892,0,1892,158,2050,0.0039276,,,,True,False,[true],1,1892,158,0,158,2050,1889,0,0.0039276,0.010728,4.566752500002622,1,0.0039276,0,0
campaign-v4,Responses API workflows,vision,VIS06,VIS06,high,clean,1,vision-VIS06-high-clean-r1-sol,vision-VIS06-high-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,1945,220,69,151,2165,1942,0,0.0051888,0.01218,3.1433754579920787,1,0,3.1233017919876147,1945,1945,0,1945,220,2165,0.0051888,,,,True,False,[true],1,1945,220,69,151,2165,1942,0,0.0051888,0.01218,3.1433754579920787,1,0.0051888,0,0
campaign-v4,Responses API workflows,vision,VIS06,VIS06,high,clean,1,vision-VIS06-high-clean-r1-astra,vision-VIS06-high-clean-r1,astra-early-access,True,objective workflow,,,completed,1945,182,34,148,2127,1942,0,0.0044288,0.01142,6.766536625000299,1,0,6.751429666997865,1945,1945,0,1945,182,2127,0.0044288,,,,True,False,[true],1,1945,182,34,148,2127,1942,0,0.0044288,0.01142,6.766536625000299,1,0.0044288,0,0
campaign-v4,Responses API workflows,vision,VIS06,VIS06,high,clean,2,vision-VIS06-high-clean-r2-sol,vision-VIS06-high-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,1945,229,72,157,2174,0,1942,0.014302,0.01236,4.575499291007873,1,0,4.563971875002608,1945,1945,0,1945,229,2174,0.014302,,,,True,False,[true],1,1945,229,72,157,2174,0,1942,0.014302,0.01236,4.575499291007873,1,0.014302,0,0
campaign-v4,Responses API workflows,vision,VIS06,VIS06,high,clean,2,vision-VIS06-high-clean-r2-astra,vision-VIS06-high-clean-r2,astra-early-access,True,objective workflow,,,completed,1945,180,32,148,2125,0,1942,0.013322,0.01138,4.710940082994057,1,0,4.697429458989063,1945,1945,0,1945,180,2125,0.013322,,,,True,False,[true],1,1945,180,32,148,2125,0,1942,0.013322,0.01138,4.710940082994057,1,0.013322,0,0
campaign-v4,Responses API workflows,vision,VIS06,VIS06,medium,clean,1,vision-VIS06-medium-clean-r1-sol,vision-VIS06-medium-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,1945,215,55,160,2160,1942,0,0.0050888,0.01208,3.131274166997173,1,0,3.0910894999979064,1945,1945,0,1945,215,2160,0.0050888,,,,True,False,[true],1,1945,215,55,160,2160,1942,0,0.0050888,0.01208,3.131274166997173,1,0.0050888,0,0
campaign-v4,Responses API workflows,vision,VIS06,VIS06,medium,clean,1,vision-VIS06-medium-clean-r1-astra,vision-VIS06-medium-clean-r1,astra-early-access,True,objective workflow,,,completed,1945,149,0,149,2094,1942,0,0.0037688,0.01076,4.601642374997027,1,0,4.5530399170093006,1945,1945,0,1945,149,2094,0.0037688,,,,True,False,[true],1,1945,149,0,149,2094,1942,0,0.0037688,0.01076,4.601642374997027,1,0.0037688,0,0
campaign-v4,Responses API workflows,vision,VIS06,VIS06,medium,clean,2,vision-VIS06-medium-clean-r2-sol,vision-VIS06-medium-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,1945,211,53,158,2156,0,1942,0.013942,0.012,2.63678025000263,1,0,2.5990834170079324,1945,1945,0,1945,211,2156,0.013942,,,,True,False,[true],1,1945,211,53,158,2156,0,1942,0.013942,0.012,2.63678025000263,1,0.013942,0,0
campaign-v4,Responses API workflows,vision,VIS06,VIS06,medium,clean,2,vision-VIS06-medium-clean-r2-astra,vision-VIS06-medium-clean-r2,astra-early-access,True,objective workflow,,,completed,1945,140,0,140,2085,0,1942,0.012522,0.01058,4.520743000000948,1,0,4.4910179159924155,1945,1945,0,1945,140,2085,0.012522,,,,True,False,[true],1,1945,140,0,140,2085,0,1942,0.012522,0.01058,4.520743000000948,1,0.012522,0,0
campaign-v4,Responses API workflows,vision,VIS07,VIS07,high,clean,1,vision-VIS07-high-clean-r1-sol,vision-VIS07-high-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,1918,340,165,175,2258,0,1915,0.016387,0.014472,6.082892999998876,1,0,6.041978791996371,1918,1918,0,1918,340,2258,0.016387,,,,True,False,[true],1,1918,340,165,175,2258,0,1915,0.016387,0.014472,6.082892999998876,1,0.016387,0,0
campaign-v4,Responses API workflows,vision,VIS07,VIS07,high,clean,1,vision-VIS07-high-clean-r1-astra,vision-VIS07-high-clean-r1,astra-early-access,True,objective workflow,,,completed,1918,288,82,206,2206,0,1915,0.015347,0.013432,6.702068457991118,1,0,6.645838500000536,1918,1918,0,1918,288,2206,0.015347,,,,True,False,[true],1,1918,288,82,206,2206,0,1915,0.015347,0.013432,6.702068457991118,1,0.015347,0,0
campaign-v4,Responses API workflows,vision,VIS07,VIS07,high,clean,2,vision-VIS07-high-clean-r2-sol,vision-VIS07-high-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,1918,324,152,172,2242,0,1915,0.016067,0.014152,9.19712970800174,1,0,9.172056416995474,1918,1918,0,1918,324,2242,0.016067,,,,True,False,[true],1,1918,324,152,172,2242,0,1915,0.016067,0.014152,9.19712970800174,1,0.016067,0,0
campaign-v4,Responses API workflows,vision,VIS07,VIS07,high,clean,2,vision-VIS07-high-clean-r2-astra,vision-VIS07-high-clean-r2,astra-early-access,True,objective workflow,,,completed,1918,258,78,180,2176,0,1915,0.014747,0.012832,6.635683125001378,1,0,6.6169393330055755,1918,1918,0,1918,258,2176,0.014747,,,,True,False,[true],1,1918,258,78,180,2176,0,1915,0.014747,0.012832,6.635683125001378,1,0.014747,0,0
campaign-v4,Responses API workflows,vision,VIS07,VIS07,medium,clean,1,vision-VIS07-medium-clean-r1-sol,vision-VIS07-medium-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,1918,304,134,170,2222,1915,0,0.006858,0.013752,5.047884125000564,1,0,4.994163082999876,1918,1918,0,1918,304,2222,0.006858,,,,True,False,[true],1,1918,304,134,170,2222,1915,0,0.006858,0.013752,5.047884125000564,1,0.006858,0,0
campaign-v4,Responses API workflows,vision,VIS07,VIS07,medium,clean,1,vision-VIS07-medium-clean-r1-astra,vision-VIS07-medium-clean-r1,astra-early-access,True,objective workflow,,,completed,1918,286,50,236,2204,1915,0,0.006498,0.013392,7.021281708002789,1,0,6.9817957500054035,1918,1918,0,1918,286,2204,0.006498,,,,True,False,[true],1,1918,286,50,236,2204,1915,0,0.006498,0.013392,7.021281708002789,1,0.006498,0,0
campaign-v4,Responses API workflows,vision,VIS07,VIS07,medium,clean,2,vision-VIS07-medium-clean-r2-sol,vision-VIS07-medium-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,1918,300,129,171,2218,0,1915,0.015587,0.013672,5.083972124994034,1,0,5.04063295800006,1918,1918,0,1918,300,2218,0.015587,,,,True,False,[true],1,1918,300,129,171,2218,0,1915,0.015587,0.013672,5.083972124994034,1,0.015587,0,0
campaign-v4,Responses API workflows,vision,VIS07,VIS07,medium,clean,2,vision-VIS07-medium-clean-r2-astra,vision-VIS07-medium-clean-r2,astra-early-access,True,objective workflow,,,completed,1918,280,45,235,2198,0,1915,0.015187,0.013272,6.462448916994617,1,0,6.410396625011344,1918,1918,0,1918,280,2198,0.015187,,,,True,False,[true],1,1918,280,45,235,2198,0,1915,0.015187,0.013272,6.462448916994617,1,0.015187,0,0
campaign-v4,Responses API workflows,vision,VIS08,VIS08,high,clean,1,vision-VIS08-high-clean-r1-sol,vision-VIS08-high-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,1953,415,195,220,2368,0,1950,0.018062,0.016112,4.9000402910023695,1,0,4.855479791003745,1953,1953,0,1953,415,2368,0.018062,,,,True,False,[true],1,1953,415,195,220,2368,0,1950,0.018062,0.016112,4.9000402910023695,1,0.018062,0,0
campaign-v4,Responses API workflows,vision,VIS08,VIS08,high,clean,1,vision-VIS08-high-clean-r1-astra,vision-VIS08-high-clean-r1,astra-early-access,True,objective workflow,,,completed,1953,359,130,229,2312,0,1950,0.016942,0.014992,8.286669458000688,1,0,8.252352833005716,1953,1953,0,1953,359,2312,0.016942,,,,True,False,[true],1,1953,359,130,229,2312,0,1950,0.016942,0.014992,8.286669458000688,1,0.016942,0,0
campaign-v4,Responses API workflows,vision,VIS08,VIS08,high,clean,2,vision-VIS08-high-clean-r2-sol,vision-VIS08-high-clean-r2,gpt-5.6-sol,True,objective workflow,,,completed,1953,389,184,205,2342,0,1950,0.017542,0.015592,4.800429833994713,1,0,4.79571441700682,1953,1953,0,1953,389,2342,0.017542,,,,True,False,[true],1,1953,389,184,205,2342,0,1950,0.017542,0.015592,4.800429833994713,1,0.017542,0,0
campaign-v4,Responses API workflows,vision,VIS08,VIS08,high,clean,2,vision-VIS08-high-clean-r2-astra,vision-VIS08-high-clean-r2,astra-early-access,True,objective workflow,,,completed,1953,343,104,239,2296,0,1950,0.016622,0.014672,7.739268999997876,1,0,7.73250079099671,1953,1953,0,1953,343,2296,0.016622,,,,True,False,[true],1,1953,343,104,239,2296,0,1950,0.016622,0.014672,7.739268999997876,1,0.016622,0,0
campaign-v4,Responses API workflows,vision,VIS08,VIS08,medium,clean,1,vision-VIS08-medium-clean-r1-sol,vision-VIS08-medium-clean-r1,gpt-5.6-sol,True,objective workflow,,,completed,1953,351,133,218,2304,1950,0,0.007812,0.014832,5.87989766598912,1,0,5.83699749999505,1953,1953,0,1953,351,2304,0.007812,,,,True,False,[true],1,1953,351,133,218,2304,1950,0,0.007812,0.014832,5.87989766598912,1,0.007812,0,0
